Hisp.id,Hisp.display-label,Sex.id,Sex.display-label,Year.id,Year.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US42,42,Pennsylvania,5538901,830888,51076,226353,8079
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US42,42,Pennsylvania,5299064,745635,47343,197353,7215
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US42,42,Pennsylvania,5299064,745635,47343,197353,7215
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US42,42,Pennsylvania,5301126,747662,47498,199075,7348
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US42,42,Pennsylvania,5308272,757100,48522,205337,7574
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US42,42,Pennsylvania,5311142,764861,49373,211681,7783
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US42,42,Pennsylvania,10843493,1559303,96666,408061,14662
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US42,42,Pennsylvania,10843493,1559303,96666,408061,14662
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US42,42,Pennsylvania,10846226,1563372,96943,411487,14887
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US42,42,Pennsylvania,10852657,1581931,98925,424873,15398
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US42,42,Pennsylvania,10850043,1595749,100449,438034,15862
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,52769,11739,3345,997,647
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,52769,11739,3345,997,647
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US44,44,Rhode Island,53018,11813,3359,1005,651
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US44,44,Rhode Island,54110,12167,3432,1029,653
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US44,44,Rhode Island,55443,12522,3456,1061,650
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,51919,10933,3225,974,621
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,51919,10933,3225,974,621
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US44,44,Rhode Island,52089,10986,3234,1002,629
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US44,44,Rhode Island,53662,11475,3280,1062,649
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US44,44,Rhode Island,55344,11848,3424,1116,658
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,104688,22672,6570,1971,1268
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,104688,22672,6570,1971,1268
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US44,44,Rhode Island,105107,22799,6593,2007,1280
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US44,44,Rhode Island,107772,23642,6712,2091,1302
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US44,44,Rhode Island,110787,24370,6880,2177,1308
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,429215,34084,5660,18901,774
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,429215,34084,5660,18901,774
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US44,44,Rhode Island,429019,34111,5639,19062,782
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US44,44,Rhode Island,425076,34391,5615,19540,808
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US44,44,Rhode Island,422371,34585,5594,20074,811
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,397366,33570,5246,16927,761
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,397366,33570,5246,16927,761
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US44,44,Rhode Island,396999,33602,5221,17073,767
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US44,44,Rhode Island,393846,34107,5230,17518,782
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US44,44,Rhode Island,391464,34222,5214,18031,779
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,826581,67654,10906,35828,1535
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,826581,67654,10906,35828,1535
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US44,44,Rhode Island,826018,67713,10860,36135,1549
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US44,44,Rhode Island,818922,68498,10845,37058,1590
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US44,44,Rhode Island,813835,68807,10808,38105,1590
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,481984,45823,9005,19898,1421
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,481984,45823,9005,19898,1421
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US44,44,Rhode Island,482037,45924,8998,20067,1433
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US44,44,Rhode Island,479186,46558,9047,20569,1461
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US44,44,Rhode Island,477814,47107,9050,21135,1461
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,449285,44503,8471,17901,1382
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,449285,44503,8471,17901,1382
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US44,44,Rhode Island,449088,44588,8455,18075,1396
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US44,44,Rhode Island,447508,45582,8510,18580,1431
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US44,44,Rhode Island,446808,46070,8638,19147,1437
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US44,44,Rhode Island,931269,90326,17476,37799,2803
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US44,44,Rhode Island,931269,90326,17476,37799,2803
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US44,44,Rhode Island,931125,90512,17453,38142,2829
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US44,44,Rhode Island,926694,92140,17557,39149,2892
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US44,44,Rhode Island,924622,93177,17688,40282,2898
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,89397,11578,4678,1712,960
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,89397,11578,4678,1712,960
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US45,45,South Carolina,89864,11674,4707,1716,961
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US45,45,South Carolina,92615,12065,4810,1796,960
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US45,45,South Carolina,96420,12568,4982,1881,1004
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,113402,12578,6420,1895,1303
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,113402,12578,6420,1895,1303
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US45,45,South Carolina,113937,12696,6455,1897,1312
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US45,45,South Carolina,115984,13040,6469,2000,1270
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US45,45,South Carolina,118750,13465,6452,2089,1296
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,202799,24156,11098,3607,2263
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,202799,24156,11098,3607,2263
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US45,45,South Carolina,203801,24370,11162,3613,2273
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US45,45,South Carolina,208599,25105,11279,3796,2230
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US45,45,South Carolina,215170,26033,11434,3970,2300
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,1544283,700199,19127,39076,2348
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,1544283,700199,19127,39076,2348
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US45,45,South Carolina,1546238,702212,19181,39409,2371
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US45,45,South Carolina,1558455,705922,19447,41233,2486
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US45,45,South Carolina,1573909,711819,19766,43152,2585
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,1477148,618308,17895,34549,2377
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,1477148,618308,17895,34549,2377
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US45,45,South Carolina,1479902,620556,17925,34918,2418
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US45,45,South Carolina,1491330,623607,18251,36505,2501
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US45,45,South Carolina,1506253,628763,18682,38142,2558
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,3021431,1318507,37022,73625,4725
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,3021431,1318507,37022,73625,4725
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US45,45,South Carolina,3026140,1322768,37106,74327,4789
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US45,45,South Carolina,3049785,1329529,37698,77738,4987
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US45,45,South Carolina,3080162,1340582,38448,81294,5143
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,1633680,711777,23805,40788,3308
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,1633680,711777,23805,40788,3308
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US45,45,South Carolina,1636102,713886,23888,41125,3332
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US45,45,South Carolina,1651070,717987,24257,43029,3446
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US45,45,South Carolina,1670329,724387,24748,45033,3589
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,1590550,630886,24315,36444,3680
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,1590550,630886,24315,36444,3680
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US45,45,South Carolina,1593839,633252,24380,36815,3730
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US45,45,South Carolina,1607314,636647,24720,38505,3771
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US45,45,South Carolina,1625003,642228,25134,40231,3854
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US45,45,South Carolina,3224230,1342663,48120,77232,6988
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US45,45,South Carolina,3224230,1342663,48120,77232,6988
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US45,45,South Carolina,3229941,1347138,48268,77940,7062
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US45,45,South Carolina,3258384,1354634,48977,81534,7217
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US45,45,South Carolina,3295332,1366615,49882,85264,7443
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,8218,385,1991,182,128
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,8218,385,1991,182,128
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US46,46,South Dakota,8271,388,2000,184,129
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US46,46,South Dakota,8817,412,2039,200,135
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US46,46,South Dakota,9652,454,2128,217,141
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,9723,512,2241,154,165
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,9723,512,2241,154,165
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US46,46,South Dakota,9791,517,2250,158,166
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US46,46,South Dakota,10465,535,2364,178,168
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US46,46,South Dakota,11421,602,2430,193,176
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,17941,897,4232,336,293
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,17941,897,4232,336,293
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US46,46,South Dakota,18062,905,4250,342,295
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US46,46,South Dakota,19282,947,4403,378,303
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US46,46,South Dakota,21073,1056,4558,410,317
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,352708,6031,40081,5156,367
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,352708,6031,40081,5156,367
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US46,46,South Dakota,353403,6100,40228,5206,368
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US46,46,South Dakota,354757,6571,40607,5484,398
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US46,46,South Dakota,356609,7764,40910,5878,418
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,350828,8083,38710,4831,380
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,350828,8083,38710,4831,380
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US46,46,South Dakota,351623,8163,38849,4887,409
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US46,46,South Dakota,354217,8860,39172,5214,421
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US46,46,South Dakota,356683,10195,39522,5592,460
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,703536,14114,78791,9987,747
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,703536,14114,78791,9987,747
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US46,46,South Dakota,705026,14263,79077,10093,777
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US46,46,South Dakota,708974,15431,79779,10698,819
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US46,46,South Dakota,713292,17959,80432,11470,878
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,360926,6416,42072,5338,495
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,360926,6416,42072,5338,495
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US46,46,South Dakota,361674,6488,42228,5390,497
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US46,46,South Dakota,363574,6983,42646,5684,533
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US46,46,South Dakota,366261,8218,43038,6095,559
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,360551,8595,40951,4985,545
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,360551,8595,40951,4985,545
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US46,46,South Dakota,361414,8680,41099,5045,575
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US46,46,South Dakota,364682,9395,41536,5392,589
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US46,46,South Dakota,368104,10797,41952,5785,636
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US46,46,South Dakota,721477,15011,83023,10323,1040
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US46,46,South Dakota,721477,15011,83023,10323,1040
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US46,46,South Dakota,723088,15168,83327,10435,1072
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US46,46,South Dakota,728256,16378,84182,11076,1122
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US46,46,South Dakota,734365,19015,84990,11880,1195
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,117028,10048,6429,2128,1425
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,117029,10048,6429,2128,1425
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US47,47,Tennessee,117688,10130,6472,2142,1430
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US47,47,Tennessee,121733,10674,6627,2255,1443
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US47,47,Tennessee,127510,11152,6821,2323,1510
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,141201,10644,8110,2229,1848
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,141201,10644,8110,2229,1848
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US47,47,Tennessee,141874,10733,8156,2247,1870
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US47,47,Tennessee,145489,11230,8358,2361,1870
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US47,47,Tennessee,151001,11659,8629,2491,1915
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,258229,20692,14539,4357,3273
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,258230,20692,14539,4357,3273
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US47,47,Tennessee,259562,20863,14628,4389,3300
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US47,47,Tennessee,267222,21904,14985,4616,3313
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US47,47,Tennessee,278511,22811,15450,4814,3425
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,2502405,579970,24408,58305,3100
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,2502408,579972,24408,58305,3100
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US47,47,Tennessee,2505815,581870,24505,58782,3114
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US47,47,Tennessee,2514927,588560,24935,61331,3233
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US47,47,Tennessee,2526487,596462,25280,63850,3340
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,2384004,516511,23579,52618,2986
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,2384008,516514,23579,52618,2986
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US47,47,Tennessee,2385900,518101,23619,52999,2999
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US47,47,Tennessee,2395810,524583,24000,55268,3102
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US47,47,Tennessee,2408988,533464,24592,57713,3290
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,4886409,1096481,47987,110923,6086
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,4886416,1096486,47987,110923,6086
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US47,47,Tennessee,4891715,1099971,48124,111781,6113
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US47,47,Tennessee,4910737,1113143,48935,116599,6335
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US47,47,Tennessee,4935475,1129926,49872,121563,6630
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,2619433,590018,30837,60433,4525
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,2619437,590020,30837,60433,4525
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US47,47,Tennessee,2623503,592000,30977,60924,4544
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US47,47,Tennessee,2636660,599234,31562,63586,4676
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US47,47,Tennessee,2653997,607614,32101,66173,4850
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,2525205,527155,31689,54847,4834
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,2525209,527158,31689,54847,4834
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US47,47,Tennessee,2527774,528834,31775,55246,4869
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US47,47,Tennessee,2541299,535813,32358,57629,4972
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US47,47,Tennessee,2559989,545123,33221,60204,5205
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US47,47,Tennessee,5144638,1117173,62526,115280,9359
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US47,47,Tennessee,5144646,1117178,62526,115280,9359
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US47,47,Tennessee,5151277,1120834,62752,116170,9413
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US47,47,Tennessee,5177959,1135047,63920,121215,9648
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US47,47,Tennessee,5213986,1152737,65322,126377,10055
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,4497566,108395,105903,33881,9746
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,4497566,108395,105903,33881,9746
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US48,48,Texas,4526304,109301,106715,34179,9852
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US48,48,Texas,4624569,114226,109890,35696,10275
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US48,48,Texas,4721787,119244,113159,37169,10665
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,4560269,104682,113866,33855,10342
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,4560269,104682,113866,33855,10342
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US48,48,Texas,4590343,105715,114648,34269,10506
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US48,48,Texas,4695709,110378,117968,35663,10974
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US48,48,Texas,4803643,116022,121599,37215,11430
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,9057835,213077,219769,67736,20088
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,9057835,213077,219769,67736,20088
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US48,48,Texas,9116647,215016,221363,68448,20358
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US48,48,Texas,9320278,224604,227858,71359,21249
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US48,48,Texas,9525430,235266,234758,74384,22095
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,5914007,1567669,91148,546995,17839
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,5914007,1567669,91148,546995,17839
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US48,48,Texas,5921378,1572571,91481,551405,18035
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US48,48,Texas,5960688,1603763,93468,575198,18806
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US48,48,Texas,5997860,1640258,95658,599431,19408
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,5777531,1460235,87564,519900,16874
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,5777531,1460235,87564,519900,16874
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US48,48,Texas,5787609,1465960,87938,524225,17081
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US48,48,Texas,5823774,1494233,89805,547170,17758
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US48,48,Texas,5878329,1534393,92108,571464,18567
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,11691538,3027904,178712,1066895,34713
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,11691538,3027904,178712,1066895,34713
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US48,48,Texas,11708987,3038531,179419,1075630,35116
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US48,48,Texas,11784462,3097996,183273,1122368,36564
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US48,48,Texas,11876189,3174651,187766,1170895,37975
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US48,48,Texas,10411573,1676064,197051,580876,27585
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US48,48,Texas,10411573,1676064,197051,580876,27585
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US48,48,Texas,10447682,1681872,198196,585584,27887
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US48,48,Texas,10585257,1717989,203358,610894,29081
